,Unnamed: 0,tipo,descricao,likes,comentarios,shortcode,id,time,hora,dia,semana,inter,Nome
280,130,Imagem,"Nesta semana, no consultório do psiquiatra Arthur Guerra, em São Paulo, um dos pacientes incomodou-se com uma revista de colecionador que jazia em uma das mesas do especialista. O motivo da irritação era o número estampado em sua capa: 13. Não se tratava, é importante dizer, de apoio ao ex-presidente Luiz Inácio Lula da Silva, mas sim, da contagem da série do exemplar. ""Ele me disse para tomar cuidado porque poderiam achar que eu estaria apoiando um dos candidatos e virou a revista ao verso. Em outro caso, um paciente incomodou-se com um parente que vestia verde e amarelo (sem conotação política)"", afirma Guerra, autor do recém-lançado livro “Você aguenta ser feliz?” (Editora Sextante). Não só no consultório de Guerra que os pacientes relataram viver sob um cenário beligerante. Psicólogos e psiquiatras ouvidos pelo #JornalOGlobo relatam que ao longo das eleições presidenciais, sobretudo diante do segundo turno entre Lula (PT) e o presidente Jair Bolsonaro (PL), a política tornou-se um assunto recorrente e incontornável nas sessões e consultas. A psiquiatra e psicanalista Erica Vasques Trench, mestre em saúde coletiva pela Universidade Estadual Paulista (Unesp) destaca que conflitos causados pelas eleições aparecem como “pano de fundo” nos relatos de pacientes: estão em reclamações sobre brigas familiares, medo da violência e solidão. No início da semana, por exemplo, uma paciente de Erica, uma profissional de saúde negra, expôs a mágoa que sentia da mãe, única pessoa branca da família, que pretende votar em Bolsonaro. A filha teme o aumento da violência racial caso o atual presidente seja reeleito.

Leia a matéria e saiba mais: link na bio.
Imagem: André Mello / Editoria de Arte",19444,418,CkSkZ2wJdYm,2959588011586999846,2022-10-29 05:00:06,5,2022-10-29,5,19862,Jornal O Globo
281,131,Imagem,Bom dia! Confira os destaques da edição deste sábado.,971,221,CkSi6d9LJ6D,2959581456611712643,2022-10-29 04:47:04,4,2022-10-29,5,1192,Jornal O Globo
442,142,Imagem,"Esta é a #CapaDoDia do Estadão deste sábado, 29 de outubro. Leia mais em www.estadao.com.br📰",1355,232,CkSfUzJNvh6,2959565673882646650,2022-10-29 04:15:43,4,2022-10-29,5,1587,Estadão
443,143,Imagem,"'ISSO É DEMOCRACIA'🗣 O presidente Jair Bolsonaro (PL) afirmou em entrevista após o debate da TV Globo desta sexta-feira, 28, que irá respeitar o resultado das urnas no segundo turno das eleições presidenciais contra Luiz Inácio Lula da Silva (PT). Não há a menor dúvida. Quem tiver mais voto leva. É isso que é democracia”, disse.

A declaração do chefe do Executivo ocorre após proposta de adiar o segundo turno ganhar adesão da família do presidente. O deputado Eduardo Bolsonaro (PL-SP), filho do presidente, sugeriu que, para haver reparação ao pai em supostos erros de veiculação de propaganda eleitoral em rádios, as eleições teriam de ser postergadas. A tentativa de adiar o segundo turno da eleição presidencial, no entanto, não foi colocada em prática diante do recuo do próprio governo.

Antes, o presidente já havia dado várias declarações lançando dúvidas sobre o processo eleitoral e as urnas eletrônicas, sem apresentar provas. Leia mais no #LinkDaBio (📸Reprodução/TV Globo)",13994,1184,CkSJBrXNXLL,2959467602834191051,2022-10-29 01:00:52,1,2022-10-29,5,15178,Estadão
444,144,Vídeo,DEBATE 🇧🇷 Bolsonaro volta a afirmar que não tem relação com Jefferson: “Não tenho amizade com ele. Ele é o seu amigo de roubalheira” (🎥: TV Globo),8857,492,CkSFx9kuSoG,2959453328737118726,2022-10-29 00:34:58,0,2022-10-29,5,9349,Estadão
445,145,Vídeo,"DEBATE 🇧🇷 “Enquanto ele comprava vacina, São Paulo e outros países já estavam aplicando”, rebateu Lula. (🎥:TV Globo)",2813,646,CkSFb5fphB5,2959451812528525433,2022-10-29 00:31:39,0,2022-10-29,5,3459,Estadão
282,132,Imagem,"Não estão sendo dias glamourosos na vida do rapper Kanye West, ou Ye, como ele prefere ser chamado agora. Ele perdeu 1,5 bilhão de dólares com o cancelamento de contratos com diversas marcas, como Adidas, GAP e Balenciaga. A Apple também eliminou de suas buscas a lista de músicas do cantor. Isso tudo ocorreu, de forma acertada, depois de uma série de comportamentos ofensivos do artista, incluindo polêmicas declarações antissemitas que o levaram a ser banido do Twitter e do Instagram. Não existe motivos que justifiquem seus atos, entretanto, o rapper, como divulgado em 2018, revelou ter sido diagnosticado com transtorno bipolar, uma condição que poderia explicar em parte suas atitudes polêmicas, sendo que a impulsividade pode ser uma das características do problema. ""A gente tem que ter muito cuidado para não estigmatizar e não discriminar nenhuma pessoa por causa dos transtornos que ela tem. Ninguém pode ser discriminado porque tem diabetes, ou porque tem hipertensão, ou porque tem transtorno bipolar. Essa é uma questão muito importante"", afirmou em entrevista recente ao #JornalOGlobo o psiquiatra Fábio Gomes de Matos, professor da Universidade Federal do Ceará (UFC).

Leia a matéria completa no link da bio.
Foto: Reprodução",7311,226,CkSCEhHNAtt,2959437011661097837,2022-10-29 00:00:05,0,2022-10-29,5,7537,Jornal O Globo
283,133,Imagem,"""NÃO QUERO FICAR PERTO DE VOCÊ"" | A resposta que o ex-presidente Luiz Inácio Lula da Silva (PT) deu ao candidato à reeleição jair Bolsonaro (PL) durante o primeiro bloco do debate da Globo era o nono assunto mais comentado no Twitter por volta das 22h desta sexta-feira. Eleitores e políticos de esquerda usaram a rede social para elogiar o comportamento do petista, que não quis ficar próximo ao chefe do Executivo. Saiba mais no link da bio.

Foto: Reprodução/TV Globo
#JornalOGlobo",105741,12548,CkR9y-eoqVx,2959418214056109425,2022-10-28 23:22:44,23,2022-10-28,4,118289,Jornal O Globo
446,146,Vídeo,DEBATE 🇧🇷 Bolsonaro chamou o concorrente de ‘abortista’ durante o debate. Já Lula se defendeu e disse ser uma mentira. (🎥:TV Globo),1963,495,CkR9YLHLAfq,2959416372195231722,2022-10-28 23:20:03,23,2022-10-28,4,2458,Estadão
447,147,Vídeo,DEBATE 🇧🇷 Bonner responde Bolsonaro após o candidato citar fala de inocência de Lula no Jornal Nacional. (🎥:TV Globo),7885,748,CkR6cm3P3U2,2959403482731214134,2022-10-28 22:55:05,22,2022-10-28,4,8633,Estadão
448,148,Vídeo,"DEBATE 🇧🇷 Bolsonaro afirma que ‘sistema’ está contra ele, fazendo referência à Rede Globo. (🎥: TV Globo)",10768,1772,CkR5J7ojO9X,2959397801316642647,2022-10-28 22:47:28,22,2022-10-28,4,12540,Estadão
449,149,Vídeo,"DEBATE 🇧🇷 No início, Lula afirmou que não houve aumento real do salário e da merenda. (🎥: TV Globo)",5475,477,CkR4utOOhs_,2959395930416749375,2022-10-28 22:40:25,22,2022-10-28,4,5952,Estadão
284,134,Imagem,"O presidente Jair Bolsonaro (PL) iniciou o debate TV Globo com uma nova promessa de aumento do salário mínimo, para R$ 1400 em 2023. O valor, no entanto, não está previsto no Orçamento para o próximo ano enviado pelo seu governo ao Congresso em agosto, e Bolsonaro tampouco disse como concederá o reajuste. Saiba mais no link da bio.

Foto: Reprodução
#JornaloGlobo",38622,8035,CkR375lItMW,2959392438992687894,2022-10-28 22:31:31,22,2022-10-28,4,46657,Jornal O Globo
736,136,Imagem,"GUERRA NA UCRÂNIA • Enquanto a Rússia elogia as centenas de milhares de reservistas que reforçaram seu exército nas últimas semanas, o presidente ucraniano, Volodymyr Zelensky, afirmou nesta sexta-feira (28) que as novas tropas estão mal preparadas para a batalha.

“Hoje o inimigo informa sobre a suposta conclusão da mobilização, sobre supostamente não precisar de novas ondas de envio de cidadãos russos para o front. Mas sentimos exatamente o oposto na linha de frente”, disse Zelensky em discurso.

“A Rússia está tentando aumentar a pressão sobre nossas posições usando os mobilizados, mas eles são tão mal treinados e equipados, tão grosseiramente usados ​​pelo comando, que isso sugere que, em breve, a Rússia poderá precisar de uma nova onda de envio de pessoas para a guerra”, explicou.

Ele acrescentou que a Ucrânia está se preparando caso o governo russo busque mais oportunidades para prolongar o conflito. #CNNBrasil #Ucrânia #Zelensky #Putin

🔗Saiba mais pelo link na bio.

📸 REUTERS/Valentyn Ogirenko",10803,368,CkR30iQIFlQ,2959391932907805008,2022-10-28 22:30:31,22,2022-10-28,4,11171,CNN Brasil
737,137,Vídeo,"Agora toda a programação da #CNNBrasil também está ao vivo no Prime Video 😍 Sim, você vai poder assistir o #EntreMundos, com @pedroandradetv, e todos os nossos programas na plataforma de streaming em tempo real.

Direto de Nova York, o apresentador também aproveitou pra indicar o documentário ""SOMM: Dentro da Garrafa"", perfeito para os amantes de um bom vinho. 🍷",1509,18,CkRw51ppmUQ,2959361511008920848,2022-10-28 21:30:35,21,2022-10-28,4,1527,CNN Brasil
285,135,Imagem,"O ex-vereador Zezinho (PT), de 51 anos, foi assassinado na tarde desta sexta-feira em Jandira, na Grande São Paulo. A Guarda Civil Metropolitana (GCM) ainda não sabe o motivo do crime. Moradores que testemunharam a morte afirmam que uma pessoa armada dentro de um veículo atirou à queima-roupa. Zezinho era cabo eleitoral dos candidatos a governador Fernando Haddad (PT) e a presidente, Luiz Inácio Lula da Silva (PT). Saiba mais no link da bio.

Foto: Reprodução/Facebook
#JornalOGlobo",14982,1423,CkRqGdMy4CI,2959331591782629512,2022-10-28 20:30:38,20,2022-10-28,4,16405,Jornal O Globo
738,138,Vídeo,FIM DO CASAMENTO💍 • A supermodelo brasileira Gisele Bündchen e o astro de futebol americano Tom Brady finalizaram divórcio nesta sexta-feira (28) e encerram o casamento de 13 anos. A apresentadora @marcelamrahal conta os detalhes. #LiveCNNBrasil #CNNBrasil #GiseleBündchen #TomBrady,1630,58,CkRpfmqDWVK,2959328921877570890,2022-10-28 20:26:12,20,2022-10-28,4,1688,CNN Brasil
286,136,Imagem,"O capítulo final da história do último indígena isolado da tribo Tanaru, em Rondônia, encontrado morto em agosto deste ano, está sendo adiado pela Funai. O corpo do ""índio do buraco"", como ele ficou conhecido por viver durante anos sozinho no meio da Floresta Amazônica, está há dois meses apodrecendo na sede da Delegacia da Polícia Federal de Vilhena, município do estado, sem que o órgão providenciasse o sepultamento. Nesta sexta-feira (28), por volta das 16h (horário de Brasília), termina o prazo de 48 horas dado pela Justiça para que a fundação se manifeste nos autos da ação civil pública movida pelo Ministério Público Federal, que pede urgência na realização da cerimônia, dentro das tradições de seu povo, no local em que o último integrante da etnia viveu e morreu, que deverá ser preservado. Saiba mais no link da bio.

Foto: Funai
#JornalOGlobo",11022,320,CkRjOZuynMS,2959301351488254738,2022-10-28 19:30:33,19,2022-10-28,4,11342,Jornal O Globo
739,139,Imagem,"JULGAMENTO NA ESPANHA 🇪🇸 • Promotores espanhóis retiraram, nesta sexta-feira (28), todas as acusações de fraude e corrupção contra o atacante brasileiro Neymar e outros acusados envolvidos na transferência do atleta do Santos para o Barcelona, em 2013.

Os promotores queriam uma pena de dois anos de prisão para Neymar e o pagamento de uma multa de 10 milhões de euros (R$ 53 milhões). Estão mantidas as acusações da empresa DIS contra Neymar, e o processo segue sem as acusações da promotoria.

➡️ ENTENDA O CASO

Neymar, camisa 10 do Paris Saint-Germain e da Seleção Brasileira, e outras oito pessoas estão sendo julgadas em Barcelona, na Espanha, por fraude e corrupção. O caso se concentra na alegação feita pela empresa brasileira de investimentos DIS - que detinha 40% dos direitos de Neymar quando ele estava no Santos - de que não recebeu  o valor legítimo que tinha direito na transferência do jogador para o Barça porque o valor do negócio foi subestimado.

Segundo o advogado que representa a DIS, Paulo Nasser, “o custo real da transação [entre Santos e Barcelona] foi de 82 milhões de euros, e apenas 17 milhões apareceram como a transferência oficial”.

🔗 Saiba mais no link da bio. #CNNBrasil #Neymar #Espanha

📸 Reuters",24923,676,CkRcWtjjeq2,2959271136204810934,2022-10-28 18:30:31,18,2022-10-28,4,25599,CNN Brasil
287,137,Imagem,"O presidente da Confederação Nacional dos Bispos do Brasil (CNBB), Dom Walmor Oliveira de Azevedo, divulgou nesta sexta-feira um vídeo em que reforça a fala do Papa Francisco do início da semana, em que o pontífice pediu que Nossa Senhora Aparecida livre os brasileiros do ódio. Em sua fala, Dom Walmor fez referências diretas ao processo eleitoral. Veja no link da bio.

Reprodução
#JornalOGlobo",16713,445,CkRaFEqrS7a,2959261127976759002,2022-10-28 18:10:38,18,2022-10-28,4,17158,Jornal O Globo
740,140,Vídeo,"RETA FINAL • Jair Bolsonaro (PL) e Luiz Inácio Lula da Silva (PT) participam na noite desta sexta-feira (28) do último debate antes do segundo turno das eleições.

No podcast #HoráriodeBrasília desta quinta-feira (27), Daniela Lima e Leandro Resende trazem as expectativas para o confronto que pode ser decisivo para muitos eleitores. Assista! #CNNBrasil",1305,225,CkRVieEozyx,2959241157888130225,2022-10-28 17:31:35,17,2022-10-28,4,1530,CNN Brasil
288,138,Imagem,"TIRO NO PÉ | O ministro das Comunicações, Fábio Faria, se diz arrependido de ter levantado suspeitas sobre falhas nas inserções em emissoras de rádio após o tema “escalar” e passar a ser usado por apoiadores do presidente Jair Bolsonaro de pedir o adiamento das eleições. A operação da campanha de Jair Bolsonaro criou uma crise no QG bolsonarista. Veja na matéria: http://glo.bo/3NjdCDR #JornalOGlobo",35607,3615,CkRSla_SooL,2959228166596102667,2022-10-28 17:05:09,17,2022-10-28,4,39222,Jornal O Globo
